"DATE_ID","THE_DATE","YEAR","QUARTER_NUMBER","QUARTER","MONTH_NUMBER","MONTH","MONTH_SHORT","WEEK_OF_YEAR","WEEK_OF_MONTH","DAY_OF_YEAR","DAY_OF_MONTH","DAY_OF_WEEK_NUMBER","DAY_OF_WEEK","DAY_OF_WEEK_SHORT","DAY_OF_WEEK_IN_MONTH","IS_WEEKDAY","NH_SEASON","SH_SEASON","IS_THIS_YEAR","IS_LAST_YEAR","IS_NEXT_YEAR","IS_THIS_QUARTER","IS_LAST_QUARTER","IS_NEXT_QUARTER","IS_THIS_MONTH","IS_LAST_MONTH","IS_NEXT_MONTH","IS_THIS_WEEK","IS_LAST_WEEK","IS_NEXT_WEEK","IS_TODAY","IS_YESTERDAY","IS_TOMORROW"
"20050605","2005-06-05 00:00:00","2005","2","Quarter 2","6","June","Jun","24","2","156","5","1","Sunday","Sun","1","0","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050606","2005-06-06 00:00:00","2005","2","Quarter 2","6","June","Jun","24","2","157","6","2","Monday","Mon","1","1","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050607","2005-06-07 00:00:00","2005","2","Quarter 2","6","June","Jun","24","2","158","7","3","Tuesday","Tue","1","1","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050608","2005-06-08 00:00:00","2005","2","Quarter 2","6","June","Jun","24","2","159","8","4","Wednesday","Wed","2","1","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050609","2005-06-09 00:00:00","2005","2","Quarter 2","6","June","Jun","24","2","160","9","5","Thursday","Thu","2","1","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050610","2005-06-10 00:00:00","2005","2","Quarter 2","6","June","Jun","24","2","161","10","6","Friday","Fri","2","1","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050611","2005-06-11 00:00:00","2005","2","Quarter 2","6","June","Jun","24","2","162","11","7","Saturday","Sat","2","0","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050612","2005-06-12 00:00:00","2005","2","Quarter 2","6","June","Jun","25","3","163","12","1","Sunday","Sun","2","0","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050613","2005-06-13 00:00:00","2005","2","Quarter 2","6","June","Jun","25","3","164","13","2","Monday","Mon","2","1","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050614","2005-06-14 00:00:00","2005","2","Quarter 2","6","June","Jun","25","3","165","14","3","Tuesday","Tue","2","1","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050615","2005-06-15 00:00:00","2005","2","Quarter 2","6","June","Jun","25","3","166","15","4","Wednesday","Wed","3","1","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050616","2005-06-16 00:00:00","2005","2","Quarter 2","6","June","Jun","25","3","167","16","5","Thursday","Thu","3","1","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050617","2005-06-17 00:00:00","2005","2","Quarter 2","6","June","Jun","25","3","168","17","6","Friday","Fri","3","1","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050618","2005-06-18 00:00:00","2005","2","Quarter 2","6","June","Jun","25","3","169","18","7","Saturday","Sat","3","0","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050619","2005-06-19 00:00:00","2005","2","Quarter 2","6","June","Jun","26","4","170","19","1","Sunday","Sun","3","0","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050620","2005-06-20 00:00:00","2005","2","Quarter 2","6","June","Jun","26","4","171","20","2","Monday","Mon","3","1","Spring","Autumn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050621","2005-06-21 00:00:00","2005","2","Quarter 2","6","June","Jun","26","4","172","21","3","Tuesday","Tue","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050622","2005-06-22 00:00:00","2005","2","Quarter 2","6","June","Jun","26","4","173","22","4","Wednesday","Wed","4","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050623","2005-06-23 00:00:00","2005","2","Quarter 2","6","June","Jun","26","4","174","23","5","Thursday","Thu","4","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050624","2005-06-24 00:00:00","2005","2","Quarter 2","6","June","Jun","26","4","175","24","6","Friday","Fri","4","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050625","2005-06-25 00:00:00","2005","2","Quarter 2","6","June","Jun","26","4","176","25","7","Saturday","Sat","4","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050626","2005-06-26 00:00:00","2005","2","Quarter 2","6","June","Jun","27","5","177","26","1","Sunday","Sun","4","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050627","2005-06-27 00:00:00","2005","2","Quarter 2","6","June","Jun","27","5","178","27","2","Monday","Mon","4","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050628","2005-06-28 00:00:00","2005","2","Quarter 2","6","June","Jun","27","5","179","28","3","Tuesday","Tue","4","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050629","2005-06-29 00:00:00","2005","2","Quarter 2","6","June","Jun","27","5","180","29","4","Wednesday","Wed","5","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050630","2005-06-30 00:00:00","2005","2","Quarter 2","6","June","Jun","27","5","181","30","5","Thursday","Thu","5","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050701","2005-07-01 00:00:00","2005","3","Quarter 3","7","July","Jul","27","1","182","1","6","Friday","Fri","1","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050702","2005-07-02 00:00:00","2005","3","Quarter 3","7","July","Jul","27","1","183","2","7","Saturday","Sat","1","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050703","2005-07-03 00:00:00","2005","3","Quarter 3","7","July","Jul","28","2","184","3","1","Sunday","Sun","1","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050704","2005-07-04 00:00:00","2005","3","Quarter 3","7","July","Jul","28","2","185","4","2","Monday","Mon","1","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050705","2005-07-05 00:00:00","2005","3","Quarter 3","7","July","Jul","28","2","186","5","3","Tuesday","Tue","1","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050706","2005-07-06 00:00:00","2005","3","Quarter 3","7","July","Jul","28","2","187","6","4","Wednesday","Wed","1","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050707","2005-07-07 00:00:00","2005","3","Quarter 3","7","July","Jul","28","2","188","7","5","Thursday","Thu","1","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050708","2005-07-08 00:00:00","2005","3","Quarter 3","7","July","Jul","28","2","189","8","6","Friday","Fri","2","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050709","2005-07-09 00:00:00","2005","3","Quarter 3","7","July","Jul","28","2","190","9","7","Saturday","Sat","2","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050710","2005-07-10 00:00:00","2005","3","Quarter 3","7","July","Jul","29","3","191","10","1","Sunday","Sun","2","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050711","2005-07-11 00:00:00","2005","3","Quarter 3","7","July","Jul","29","3","192","11","2","Monday","Mon","2","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050712","2005-07-12 00:00:00","2005","3","Quarter 3","7","July","Jul","29","3","193","12","3","Tuesday","Tue","2","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050713","2005-07-13 00:00:00","2005","3","Quarter 3","7","July","Jul","29","3","194","13","4","Wednesday","Wed","2","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050714","2005-07-14 00:00:00","2005","3","Quarter 3","7","July","Jul","29","3","195","14","5","Thursday","Thu","2","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050715","2005-07-15 00:00:00","2005","3","Quarter 3","7","July","Jul","29","3","196","15","6","Friday","Fri","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050716","2005-07-16 00:00:00","2005","3","Quarter 3","7","July","Jul","29","3","197","16","7","Saturday","Sat","3","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050717","2005-07-17 00:00:00","2005","3","Quarter 3","7","July","Jul","30","4","198","17","1","Sunday","Sun","3","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050718","2005-07-18 00:00:00","2005","3","Quarter 3","7","July","Jul","30","4","199","18","2","Monday","Mon","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050719","2005-07-19 00:00:00","2005","3","Quarter 3","7","July","Jul","30","4","200","19","3","Tuesday","Tue","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050720","2005-07-20 00:00:00","2005","3","Quarter 3","7","July","Jul","30","4","201","20","4","Wednesday","Wed","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050721","2005-07-21 00:00:00","2005","3","Quarter 3","7","July","Jul","30","4","202","21","5","Thursday","Thu","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050722","2005-07-22 00:00:00","2005","3","Quarter 3","7","July","Jul","30","4","203","22","6","Friday","Fri","4","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050723","2005-07-23 00:00:00","2005","3","Quarter 3","7","July","Jul","30","4","204","23","7","Saturday","Sat","4","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050724","2005-07-24 00:00:00","2005","3","Quarter 3","7","July","Jul","31","5","205","24","1","Sunday","Sun","4","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050725","2005-07-25 00:00:00","2005","3","Quarter 3","7","July","Jul","31","5","206","25","2","Monday","Mon","4","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050726","2005-07-26 00:00:00","2005","3","Quarter 3","7","July","Jul","31","5","207","26","3","Tuesday","Tue","4","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050727","2005-07-27 00:00:00","2005","3","Quarter 3","7","July","Jul","31","5","208","27","4","Wednesday","Wed","4","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050728","2005-07-28 00:00:00","2005","3","Quarter 3","7","July","Jul","31","5","209","28","5","Thursday","Thu","4","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050729","2005-07-29 00:00:00","2005","3","Quarter 3","7","July","Jul","31","5","210","29","6","Friday","Fri","5","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050730","2005-07-30 00:00:00","2005","3","Quarter 3","7","July","Jul","31","5","211","30","7","Saturday","Sat","5","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050731","2005-07-31 00:00:00","2005","3","Quarter 3","7","July","Jul","32","6","212","31","1","Sunday","Sun","5","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050801","2005-08-01 00:00:00","2005","3","Quarter 3","8","August","Aug","32","1","213","1","2","Monday","Mon","1","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050802","2005-08-02 00:00:00","2005","3","Quarter 3","8","August","Aug","32","1","214","2","3","Tuesday","Tue","1","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050803","2005-08-03 00:00:00","2005","3","Quarter 3","8","August","Aug","32","1","215","3","4","Wednesday","Wed","1","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050804","2005-08-04 00:00:00","2005","3","Quarter 3","8","August","Aug","32","1","216","4","5","Thursday","Thu","1","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050805","2005-08-05 00:00:00","2005","3","Quarter 3","8","August","Aug","32","1","217","5","6","Friday","Fri","1","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050806","2005-08-06 00:00:00","2005","3","Quarter 3","8","August","Aug","32","1","218","6","7","Saturday","Sat","1","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050807","2005-08-07 00:00:00","2005","3","Quarter 3","8","August","Aug","33","2","219","7","1","Sunday","Sun","1","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050808","2005-08-08 00:00:00","2005","3","Quarter 3","8","August","Aug","33","2","220","8","2","Monday","Mon","2","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050809","2005-08-09 00:00:00","2005","3","Quarter 3","8","August","Aug","33","2","221","9","3","Tuesday","Tue","2","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050810","2005-08-10 00:00:00","2005","3","Quarter 3","8","August","Aug","33","2","222","10","4","Wednesday","Wed","2","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050811","2005-08-11 00:00:00","2005","3","Quarter 3","8","August","Aug","33","2","223","11","5","Thursday","Thu","2","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050812","2005-08-12 00:00:00","2005","3","Quarter 3","8","August","Aug","33","2","224","12","6","Friday","Fri","2","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050813","2005-08-13 00:00:00","2005","3","Quarter 3","8","August","Aug","33","2","225","13","7","Saturday","Sat","2","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050814","2005-08-14 00:00:00","2005","3","Quarter 3","8","August","Aug","34","3","226","14","1","Sunday","Sun","2","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050815","2005-08-15 00:00:00","2005","3","Quarter 3","8","August","Aug","34","3","227","15","2","Monday","Mon","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050816","2005-08-16 00:00:00","2005","3","Quarter 3","8","August","Aug","34","3","228","16","3","Tuesday","Tue","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050817","2005-08-17 00:00:00","2005","3","Quarter 3","8","August","Aug","34","3","229","17","4","Wednesday","Wed","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050818","2005-08-18 00:00:00","2005","3","Quarter 3","8","August","Aug","34","3","230","18","5","Thursday","Thu","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050819","2005-08-19 00:00:00","2005","3","Quarter 3","8","August","Aug","34","3","231","19","6","Friday","Fri","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050820","2005-08-20 00:00:00","2005","3","Quarter 3","8","August","Aug","34","3","232","20","7","Saturday","Sat","3","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050821","2005-08-21 00:00:00","2005","3","Quarter 3","8","August","Aug","35","4","233","21","1","Sunday","Sun","3","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050822","2005-08-22 00:00:00","2005","3","Quarter 3","8","August","Aug","35","4","234","22","2","Monday","Mon","4","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050823","2005-08-23 00:00:00","2005","3","Quarter 3","8","August","Aug","35","4","235","23","3","Tuesday","Tue","4","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050824","2005-08-24 00:00:00","2005","3","Quarter 3","8","August","Aug","35","4","236","24","4","Wednesday","Wed","4","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050825","2005-08-25 00:00:00","2005","3","Quarter 3","8","August","Aug","35","4","237","25","5","Thursday","Thu","4","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050826","2005-08-26 00:00:00","2005","3","Quarter 3","8","August","Aug","35","4","238","26","6","Friday","Fri","4","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050827","2005-08-27 00:00:00","2005","3","Quarter 3","8","August","Aug","35","4","239","27","7","Saturday","Sat","4","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050828","2005-08-28 00:00:00","2005","3","Quarter 3","8","August","Aug","36","5","240","28","1","Sunday","Sun","4","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050829","2005-08-29 00:00:00","2005","3","Quarter 3","8","August","Aug","36","5","241","29","2","Monday","Mon","5","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050830","2005-08-30 00:00:00","2005","3","Quarter 3","8","August","Aug","36","5","242","30","3","Tuesday","Tue","5","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050831","2005-08-31 00:00:00","2005","3","Quarter 3","8","August","Aug","36","5","243","31","4","Wednesday","Wed","5","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050901","2005-09-01 00:00:00","2005","3","Quarter 3","9","September","Sep","36","1","244","1","5","Thursday","Thu","1","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050902","2005-09-02 00:00:00","2005","3","Quarter 3","9","September","Sep","36","1","245","2","6","Friday","Fri","1","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050903","2005-09-03 00:00:00","2005","3","Quarter 3","9","September","Sep","36","1","246","3","7","Saturday","Sat","1","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050904","2005-09-04 00:00:00","2005","3","Quarter 3","9","September","Sep","37","2","247","4","1","Sunday","Sun","1","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050905","2005-09-05 00:00:00","2005","3","Quarter 3","9","September","Sep","37","2","248","5","2","Monday","Mon","1","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050906","2005-09-06 00:00:00","2005","3","Quarter 3","9","September","Sep","37","2","249","6","3","Tuesday","Tue","1","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050907","2005-09-07 00:00:00","2005","3","Quarter 3","9","September","Sep","37","2","250","7","4","Wednesday","Wed","1","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050908","2005-09-08 00:00:00","2005","3","Quarter 3","9","September","Sep","37","2","251","8","5","Thursday","Thu","2","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050909","2005-09-09 00:00:00","2005","3","Quarter 3","9","September","Sep","37","2","252","9","6","Friday","Fri","2","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050910","2005-09-10 00:00:00","2005","3","Quarter 3","9","September","Sep","37","2","253","10","7","Saturday","Sat","2","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050911","2005-09-11 00:00:00","2005","3","Quarter 3","9","September","Sep","38","3","254","11","1","Sunday","Sun","2","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050912","2005-09-12 00:00:00","2005","3","Quarter 3","9","September","Sep","38","3","255","12","2","Monday","Mon","2","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050913","2005-09-13 00:00:00","2005","3","Quarter 3","9","September","Sep","38","3","256","13","3","Tuesday","Tue","2","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050914","2005-09-14 00:00:00","2005","3","Quarter 3","9","September","Sep","38","3","257","14","4","Wednesday","Wed","2","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050915","2005-09-15 00:00:00","2005","3","Quarter 3","9","September","Sep","38","3","258","15","5","Thursday","Thu","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050916","2005-09-16 00:00:00","2005","3","Quarter 3","9","September","Sep","38","3","259","16","6","Friday","Fri","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050917","2005-09-17 00:00:00","2005","3","Quarter 3","9","September","Sep","38","3","260","17","7","Saturday","Sat","3","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050918","2005-09-18 00:00:00","2005","3","Quarter 3","9","September","Sep","39","4","261","18","1","Sunday","Sun","3","0","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050919","2005-09-19 00:00:00","2005","3","Quarter 3","9","September","Sep","39","4","262","19","2","Monday","Mon","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050920","2005-09-20 00:00:00","2005","3","Quarter 3","9","September","Sep","39","4","263","20","3","Tuesday","Tue","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050921","2005-09-21 00:00:00","2005","3","Quarter 3","9","September","Sep","39","4","264","21","4","Wednesday","Wed","3","1","Summer","Winter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050922","2005-09-22 00:00:00","2005","3","Quarter 3","9","September","Sep","39","4","265","22","5","Thursday","Thu","4","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050923","2005-09-23 00:00:00","2005","3","Quarter 3","9","September","Sep","39","4","266","23","6","Friday","Fri","4","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050924","2005-09-24 00:00:00","2005","3","Quarter 3","9","September","Sep","39","4","267","24","7","Saturday","Sat","4","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050925","2005-09-25 00:00:00","2005","3","Quarter 3","9","September","Sep","40","5","268","25","1","Sunday","Sun","4","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050926","2005-09-26 00:00:00","2005","3","Quarter 3","9","September","Sep","40","5","269","26","2","Monday","Mon","4","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050927","2005-09-27 00:00:00","2005","3","Quarter 3","9","September","Sep","40","5","270","27","3","Tuesday","Tue","4","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050928","2005-09-28 00:00:00","2005","3","Quarter 3","9","September","Sep","40","5","271","28","4","Wednesday","Wed","4","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050929","2005-09-29 00:00:00","2005","3","Quarter 3","9","September","Sep","40","5","272","29","5","Thursday","Thu","5","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20050930","2005-09-30 00:00:00","2005","3","Quarter 3","9","September","Sep","40","5","273","30","6","Friday","Fri","5","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051001","2005-10-01 00:00:00","2005","4","Quarter 4","10","October","Oct","40","1","274","1","7","Saturday","Sat","1","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051002","2005-10-02 00:00:00","2005","4","Quarter 4","10","October","Oct","41","2","275","2","1","Sunday","Sun","1","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051003","2005-10-03 00:00:00","2005","4","Quarter 4","10","October","Oct","41","2","276","3","2","Monday","Mon","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051004","2005-10-04 00:00:00","2005","4","Quarter 4","10","October","Oct","41","2","277","4","3","Tuesday","Tue","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051005","2005-10-05 00:00:00","2005","4","Quarter 4","10","October","Oct","41","2","278","5","4","Wednesday","Wed","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051006","2005-10-06 00:00:00","2005","4","Quarter 4","10","October","Oct","41","2","279","6","5","Thursday","Thu","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051007","2005-10-07 00:00:00","2005","4","Quarter 4","10","October","Oct","41","2","280","7","6","Friday","Fri","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051008","2005-10-08 00:00:00","2005","4","Quarter 4","10","October","Oct","41","2","281","8","7","Saturday","Sat","2","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051009","2005-10-09 00:00:00","2005","4","Quarter 4","10","October","Oct","42","3","282","9","1","Sunday","Sun","2","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051010","2005-10-10 00:00:00","2005","4","Quarter 4","10","October","Oct","42","3","283","10","2","Monday","Mon","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051011","2005-10-11 00:00:00","2005","4","Quarter 4","10","October","Oct","42","3","284","11","3","Tuesday","Tue","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051012","2005-10-12 00:00:00","2005","4","Quarter 4","10","October","Oct","42","3","285","12","4","Wednesday","Wed","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051013","2005-10-13 00:00:00","2005","4","Quarter 4","10","October","Oct","42","3","286","13","5","Thursday","Thu","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051014","2005-10-14 00:00:00","2005","4","Quarter 4","10","October","Oct","42","3","287","14","6","Friday","Fri","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051015","2005-10-15 00:00:00","2005","4","Quarter 4","10","October","Oct","42","3","288","15","7","Saturday","Sat","3","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051016","2005-10-16 00:00:00","2005","4","Quarter 4","10","October","Oct","43","4","289","16","1","Sunday","Sun","3","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20051017","2005-10-17 00:00:00","2005","4","Quarter 4","10","October","Oct","43","4","290","17","2","Monday","Mon","3","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
